title,genre,file_path
'The Anjunadeep Edition 264','House',D:\Music\House\Rodriguez Jr. - The Anjunadeep Edition 264.mp3
'Desert Of Time','House',D:\Music\House\Roglok_-_04_-_Desert_Of_Time.mp3
':P','House',D:\Music\House\Roglok_-_05_-_P.mp3
'Topskore','House',D:\Music\House\Roglok_-_06_-_Topskore.mp3
'Anti Vanishing Spray','House',D:\Music\House\Roglok_-_07_-_Anti_Vanishing_Spray.mp3
'Tarty Prash','House',D:\Music\House\Roglok_-_08_-_Tarty_Prash.mp3
'Carry On Carillon','House',D:\Music\House\Roglok_-_09_-_Carry_On_Carillon.mp3
'Bouncy Castle','House',D:\Music\House\Roglok_-_10_-_Bouncy_Castle.mp3
'Europe','House',D:\Music\House\Roglok_-_11_-_Europe.mp3
'Squarehead','House',D:\Music\House\Roglok_-_12_-_Squarehead.mp3
'RolandTheArtist - Ibiza Nightlife','House',D:\Music\House\rolandtheartist+ibizanightlife2019wd.mp3
'EJ Shannon','House',D:\Music\House\Sebon_-_01_-_EJ_Shannon.mp3
'The Pet (Original Mix)','House',D:\Music\House\Sebon_-_01_-_The_Pet_Original_Mix.mp3
'Likes Born Of Osiris','House',D:\Music\House\Sebon_-_02_-_Likes_Born_Of_Osiris.mp3
'The Pet (Last Straw Mix)','House',D:\Music\House\Sebon_-_02_-_The_Pet_Last_Straw_Mix.mp3
'void','House',D:\Music\House\seph_-_02_-_void.mp3
'downstairs','House',D:\Music\House\seph_-_09_-_downstairs.mp3
nan,'House',D:\Music\House\sfttm+tonight.mp3
'Cheerful tropical house','House',D:\Music\House\shkodaproduction+cheerfultropicalhouse.mp3
nan,'House',D:\Music\House\siriosbeats+betterleaveitthislove.mp3
'Transition','House',D:\Music\House\Six_Umbrellas_-_02_-_Transition.mp3
nan,'House',D:\Music\House\speedgaragemix+smilerandrebasslineheaven9.mp3
nan,'House',D:\Music\House\sportlotto+theinvisibleman.mp3
'Rising Heart','House',D:\Music\House\Sro_-_02_-_Rising_Heart.mp3
'Vision Music','House',D:\Music\House\Sro_-_04_-_Vision_Music.mp3
'Facade','House',D:\Music\House\Sro_-_05_-_Facade.mp3
nan,'House',D:\Music\House\static+tetn.mp3
'Under the sea......','House',D:\Music\House\stefanosgrigoriadis+underthesea.mp3
'Suffering | Mark Radford & Jakkin Rabbit [16 Bit Master]','House',D:\Music\House\Suffering _ Mark Radford & Jakkin Rabbit [16 Bit Master].mp3
nan,'House',D:\Music\House\syntopiamusic+dontcry.mp3
nan,'House',D:\Music\House\techlo+cellardweller.mp3
nan,'House',D:\Music\House\tehlord+alexrender3mp3.mp3
'Bad Chick','House',D:\Music\House\The.madpix.project_-_Bad_Chick.mp3
'Preserved','House',D:\Music\House\therecluse+preserved.mp3
'Tears Of Joy','House',D:\Music\House\The_Carrier_Wave_-_01_-_Tears_Of_Joy.mp3
'Days Go By','House',D:\Music\House\The_Carrier_Wave_-_02_-_Days_Go_By.mp3
'The Gus','House',D:\Music\House\The_Carrier_Wave_-_03_-_The_Gus.mp3
'A New Start','House',D:\Music\House\The_Carrier_Wave_-_04_-_A_New_Start.mp3
'Four4','House',D:\Music\House\The_Carrier_Wave_-_05_-_Four4.mp3
'Transax','House',D:\Music\House\The_Carrier_Wave_-_06_-_Transax.mp3
'Amph Psych','House',D:\Music\House\The_Carrier_Wave_-_07_-_Amph_Psych.mp3
'Those Chill Blues','House',D:\Music\House\The_Carrier_Wave_-_08_-_Those_Chill_Blues.mp3
'Strip','House',D:\Music\House\The_House_Arts_-_07_-_Strip.mp3
'Belgraded','House',D:\Music\House\TRG_-_09_-_Belgraded.mp3
nan,'House',D:\Music\House\tvalor+tmastershouseincompleteversion.mp3
'Burn it down girl','House',D:\Music\House\Ultratech_-_01_-_Burn_it_down_girl.mp3
'Emphase feat. Cansu','House',D:\Music\House\Ultratech_-_02_-_Emphase_feat_Cansu.mp3
'Emphase (Mseq Remix)','House',D:\Music\House\Ultratech_-_03_-_Emphase_Mseq_Remix.mp3
nan,'House',D:\Music\House\vectorvistar+embracethemyspace.mp3
'AstronautIcecreammp3','House',D:\Music\House\zp4+astronauticecream.mp3
"""Takin' Shots (Bassline Dub)""",'House',D:\Music\House\zxx+takinshots.mp3
'Into Hyperspace','Indie Rock',D:\Music\Indie-Rock\Astrometrics_-_01_-_Into_Hyperspace.mp3
'Fire in the Mountains','Indie Rock',D:\Music\Indie-Rock\Astrometrics_-_02_-_Fire_in_the_Mountains.mp3
'A Brief History of the Calculus','Indie Rock',D:\Music\Indie-Rock\Astrometrics_-_04_-_A_Brief_History_of_the_Calculus.mp3
'Gone','Indie Rock',D:\Music\Indie-Rock\Audiobinger_-_Gone.mp3
'Awake mastered','Indie Rock',D:\Music\Indie-Rock\Awake_mastered.mp3
'The Beginning','Indie Rock',D:\Music\Indie-Rock\Celebration_Symphony_Orchestra_-_01_-_The_Beginning.mp3
'Seventy Years Of Disappointment','Indie Rock',D:\Music\Indie-Rock\Celebration_Symphony_Orchestra_-_02_-_Seventy_Years_Of_Disappointment.mp3
'The Story Of The Dying Seed','Indie Rock',D:\Music\Indie-Rock\Celebration_Symphony_Orchestra_-_03_-_The_Story_Of_The_Dying_Seed.mp3
'The End For Which The World Was Made','Indie Rock',D:\Music\Indie-Rock\Celebration_Symphony_Orchestra_-_04_-_The_End_For_Which_The_World_Was_Made.mp3
'Need That Rush','Indie Rock',D:\Music\Indie-Rock\Cult_Fantastic_-_01_-_Need_That_Rush.mp3
'Animal','Indie Rock',D:\Music\Indie-Rock\Cult_Fantastic_-_02_-_Animal.mp3
'Hello Tomorrow','Indie Rock',D:\Music\Indie-Rock\Cult_Fantastic_-_03_-_Hello_Tomorrow.mp3
'Screens','Indie Rock',D:\Music\Indie-Rock\Cult_Fantastic_-_04_-_Screens.mp3
'Movimiento','Indie Rock',D:\Music\Indie-Rock\Danke_Sun_-_01_-_Movimiento.mp3
'A Contra Luz','Indie Rock',D:\Music\Indie-Rock\Danke_Sun_-_02_-_A_Contra_Luz.mp3
'Al Final','Indie Rock',D:\Music\Indie-Rock\Danke_Sun_-_03_-_Al_Final.mp3
'Miss Interrupción','Indie Rock',D:\Music\Indie-Rock\Danke_Sun_-_04_-_Miss_Interrupcin.mp3
'Give Me Your Love','Indie Rock',D:\Music\Indie-Rock\David_Ryan_-_Give_Me_Your_Love.mp3
'Illusions Part 1','Indie Rock',D:\Music\Indie-Rock\Delicasession_-_06_-_Illusions_Part_1.mp3
'Discovery mastered','Indie Rock',D:\Music\Indie-Rock\Discovery_mastered.mp3
'Bridge to Awareness','Indie Rock',D:\Music\Indie-Rock\Don_Lennon_-_09_-_Bridge_to_Awareness.mp3
'Drift mastered','Indie Rock',D:\Music\Indie-Rock\Drift_mastered.mp3
'Hardest Part','Indie Rock',D:\Music\Indie-Rock\Dude_Tour_-_10_-_Hardest_Part.mp3
'Harder To Survive','Indie Rock',D:\Music\Indie-Rock\Dude_Tour_-_11_-_Harder_To_Survive.mp3
'Merry Xmas','Indie Rock',D:\Music\Indie-Rock\Dude_Tour_-_15_-_Merry_Xmas.mp3
'Escape mastered','Indie Rock',D:\Music\Indie-Rock\Escape_mastered.mp3
'She Had Exquisite Frosting Penmanship','Indie Rock',D:\Music\Indie-Rock\Exquisite_Frosting_Penmanship_-_02_-_She_Had_Exquisite_Frosting_Penmanship.mp3
"'For Rachel, Who Has A Cold'",'Indie Rock',D:\Music\Indie-Rock\Exquisite_Frosting_Penmanship_-_03_-_For_Rachel_Who_Has_A_Cold.mp3
'Junk Vultures','Indie Rock',D:\Music\Indie-Rock\Exquisite_Frosting_Penmanship_-_04_-_Junk_Vultures.mp3
'Lost Dogs Of Hurricane Rita','Indie Rock',D:\Music\Indie-Rock\Exquisite_Frosting_Penmanship_-_05_-_Lost_Dogs_Of_Hurricane_Rita.mp3
'Shark Under A Tarpaulin','Indie Rock',D:\Music\Indie-Rock\Exquisite_Frosting_Penmanship_-_06_-_Shark_Under_A_Tarpaulin.mp3
'Forces of Attraction mastered','Indie Rock',D:\Music\Indie-Rock\Forces_of_Attraction_mastered.mp3
'Move Along (Instrumental)','Indie Rock',D:\Music\Indie-Rock\Forget_the_Whale_-_02_-_Move_Along_Instrumental.mp3
'Sol vs Luna','Indie Rock',D:\Music\Indie-Rock\Greg_Atkinson_-_01_-_Sol_vs_Luna.mp3
'Secular Games','Indie Rock',D:\Music\Indie-Rock\gunctrl_-_04_-_Secular_Games.mp3
'Sulphur','Indie Rock',D:\Music\Indie-Rock\gunctrl_-_06_-_Sulphur.mp3
'Horace','Indie Rock',D:\Music\Indie-Rock\gunctrl_-_09_-_Horace.mp3
'JD Blunderbuss - Safety Net','Indie Rock',D:\Music\Indie-Rock\JD_Blunderbuss_-_Safety_Net.mp3
'Part 1','Indie Rock',D:\Music\Indie-Rock\Jeff_Rosenstock_-_01_-_Part_1.mp3
'Part 2','Indie Rock',D:\Music\Indie-Rock\Jeff_Rosenstock_-_02_-_Part_2.mp3
'You Drive Me Insane','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_01_-_You_Drive_Me_Insane.mp3
'Help Me','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_02_-_Help_Me.mp3
'Have It Your Way','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_03_-_Have_It_Your_Way.mp3
'Only A Dream','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_04_-_Only_A_Dream.mp3
'Please Tell Me','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_05_-_Please_Tell_Me.mp3
'A Life I Believe','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_06_-_A_Life_I_Believe.mp3
'You Afraid','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_07_-_You_Afraid.mp3
'Holding Me Down','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_08_-_Holding_Me_Down.mp3
'So Alive','Indie Rock',D:\Music\Indie-Rock\Jon_Worthy_and_the_Bends_-_09_-_So_Alive.mp3
'Belle et triste','Indie Rock',D:\Music\Indie-Rock\Kariatida_-_01_-_Belle_et_triste.mp3
'Running with wise fools','Indie Rock',D:\Music\Indie-Rock\krackatoa_-_Running_with_wise_fools.mp3
'Run your little heart out','Indie Rock',D:\Music\Indie-Rock\krackatoa_-_Run_your_little_heart_out.mp3
'Ocean Wave Wave','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_01_-_Ocean_Wave_Wave.mp3
'The Legend of E.T.','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_01_-_The_Legend_of_ET.mp3
"""High Steppin' Sebagel""",'Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_02_-_High_Steppin_Sebagel (1).mp3
"""High Steppin' Sebagel""",'Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_02_-_High_Steppin_Sebagel.mp3
'Ice Cream','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_02_-_Ice_Cream.mp3
'Mr. Wetherbee','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_03_-_Mr_Wetherbee (1).mp3
'Mr. Wetherbee','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_03_-_Mr_Wetherbee.mp3
'No Hands','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_04_-_No_Hands.mp3
'1990-Something Part I','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_05_-_1990-Something_Part_I.mp3
'Esperanto','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_05_-_Esperanto.mp3
'Public Apology','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_05_-_Public_Apology.mp3
'1990-Something Part II','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_06_-_1990-Something_Part_II.mp3
'Edwina','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_06_-_Edwina.mp3
'Triality','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_07_-_Triality.mp3
'Waiting by Counting to Three','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_07_-_Waiting_by_Counting_to_Three.mp3
'Clique Lack','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_08_-_Clique_Lack.mp3
'Loaf','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_09_-_Loaf.mp3
'Road Viking','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_10_-_Road_Viking.mp3
'Mondello','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_11_-_Mondello.mp3
'Action Grrl','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_12_-_Action_Grrl.mp3
'Rumplestilskin','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_13_-_Rumplestilskin.mp3
'Brother Christmas','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_Brother_Christmas.mp3
"""Don't Want Your Mayo""",'Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_Dont_Want_Your_Mayo.mp3
"'Hell Loop, Ween'",'Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_Hell_Loop_Ween.mp3
'Squeaky Wings','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_Squeaky_Wings.mp3
'True and False','Indie Rock',D:\Music\Indie-Rock\Lemon_Yellow_Hayes_-_True_and_False.mp3
'Louis XIV','Indie Rock',D:\Music\Indie-Rock\Manwomanchild_-_Louis_XIV.mp3
'Maiah Wynne-Oct 2017-LIVE','Indie Rock',D:\Music\Indie-Rock\mariah_-_01_-_Maiah_Wynne-Oct_2017-LIVE.mp3
'Real Adult','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_01_-_Real_Adult.mp3
'Trailer Trash','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_02_-_Trailer_Trash.mp3
'Snakes','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_03_-_Snakes.mp3
'Dead Bird','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_04_-_Dead_Bird.mp3
'Outlaw','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_05_-_Outlaw.mp3
'Beach Boy','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_06_-_Beach_Boy.mp3
'Daddy Long Legs','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_07_-_Daddy_Long_Legs.mp3
'Alligator Skin Boots','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_08_-_Alligator_Skin_Boots.mp3
"""Lion's Den""",'Indie Rock',D:\Music\Indie-Rock\McCafferty_-_09_-_Lions_Den.mp3
'Graveyard','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_10_-_Graveyard.mp3
"'Yours, Mine, Hours'",'Indie Rock',D:\Music\Indie-Rock\McCafferty_-_11_-_Yours_Mine_Hours.mp3
'Jungle Song','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_12_-_Jungle_Song.mp3
'Trees','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_13_-_Trees.mp3
'Windmill','Indie Rock',D:\Music\Indie-Rock\McCafferty_-_14_-_Windmill.mp3
'Radio Song','Indie Rock',D:\Music\Indie-Rock\Mild_Wild_-_02_-_Radio_Song.mp3
'Onto Elm Street','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_01_-_Onto_Elm_Street.mp3
"""That's All Folks""",'Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_02_-_Thats_All_Folks.mp3
'Most Inexperienced Man','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_03_-_Most_Inexperienced_Man.mp3
'Spirit Chef','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_04_-_Spirit_Chef.mp3
'Knights Out','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_05_-_Knights_Out.mp3
'Cloth Deity','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_Cloth_Deity.mp3
'Leads','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_Leads.mp3
'Number Wunder','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_Number_Wunder.mp3
'The Machine Stops','Indie Rock',D:\Music\Indie-Rock\Miseryslims_-_The_Machine_Stops.mp3
'Missing mastered','Indie Rock',D:\Music\Indie-Rock\Missing_mastered.mp3
'Idle In Idlewild','Indie Rock',D:\Music\Indie-Rock\Monk_Parker_-_01_-_Idle_In_Idlewild.mp3
'Crown Of Sparrows','Indie Rock',D:\Music\Indie-Rock\Monk_Parker_-_02_-_Crown_Of_Sparrows.mp3
'Oh Cousin (2017 Version)','Indie Rock',D:\Music\Indie-Rock\Monk_Parker_-_03_-_Oh_Cousin_2017_Version.mp3
'I See Stars (Instrumental)','Indie Rock',D:\Music\Indie-Rock\Monk_Parker_-_04_-_I_See_Stars_Instrumental.mp3
'Prom (2017 Version)','Indie Rock',D:\Music\Indie-Rock\Monk_Parker_-_05_-_Prom_2017_Version.mp3
'Sadly Yes (2017 Version)','Indie Rock',D:\Music\Indie-Rock\Monk_Parker_-_06_-_Sadly_Yes_2017_Version.mp3
'The Golden Homunculous','Indie Rock',D:\Music\Indie-Rock\Mutestare_-_02_-_The_Golden_Homunculous.mp3
'Svacija sloboda je drugacija','Indie Rock',D:\Music\Indie-Rock\Nafta_-_01_-_Svacija_sloboda_je_drugacija.mp3
'Mesec','Indie Rock',D:\Music\Indie-Rock\Nafta_-_02_-_Mesec.mp3
'Suvo more','Indie Rock',D:\Music\Indie-Rock\Nafta_-_03_-_Suvo_more.mp3
'Balkansko zavijanje','Indie Rock',D:\Music\Indie-Rock\Nafta_-_04_-_Balkansko_zavijanje.mp3
'Glasovi','Indie Rock',D:\Music\Indie-Rock\Nafta_-_05_-_Glasovi.mp3
'Sa tobom imam sve','Indie Rock',D:\Music\Indie-Rock\Nafta_-_06_-_Sa_tobom_imam_sve.mp3
'Novac radi novca','Indie Rock',D:\Music\Indie-Rock\Nafta_-_07_-_Novac_radi_novca.mp3
'Liberta de Luxe','Indie Rock',D:\Music\Indie-Rock\Nafta_-_08_-_Liberta_de_Luxe.mp3
'Zivot nije supermarket','Indie Rock',D:\Music\Indie-Rock\Nafta_-_09_-_Zivot_nije_supermarket.mp3
'Novi Kastro','Indie Rock',D:\Music\Indie-Rock\Nafta_-_10_-_Novi_Kastro.mp3
'Krecem se ka suncu','Indie Rock',D:\Music\Indie-Rock\Nafta_-_11_-_Krecem_se_ka_suncu.mp3
'Aurora borealis (instr.)','Indie Rock',D:\Music\Indie-Rock\Nafta_-_12_-_Aurora_borealis_instr.mp3
'Cena slobode','Indie Rock',D:\Music\Indie-Rock\Nafta_-_13_-_Cena_slobode.mp3
'Ti (garage exclusive)','Indie Rock',D:\Music\Indie-Rock\Nafta_-_14_-_Ti_garage_exclusive.mp3
'Somewhere Way Too Far','Indie Rock',D:\Music\Indie-Rock\Nick_Silva_-_01_-_Somewhere_Way_Too_Far.mp3
'The Plane','Indie Rock',D:\Music\Indie-Rock\Normcore_-_01_-_The_Plane.mp3
'Aside','Indie Rock',D:\Music\Indie-Rock\Normcore_-_02_-_Aside.mp3
'Caroline','Indie Rock',D:\Music\Indie-Rock\Normcore_-_03_-_Caroline.mp3
'Neighbors','Indie Rock',D:\Music\Indie-Rock\Normcore_-_04_-_Neighbors.mp3
'Heartless Man','Indie Rock',D:\Music\Indie-Rock\Normcore_-_05_-_Heartless_Man.mp3
'Storm','Indie Rock',D:\Music\Indie-Rock\Normcore_-_06_-_Storm.mp3
'Innerself','Indie Rock',D:\Music\Indie-Rock\Normcore_-_07_-_Innerself.mp3
'Morning Thoughts (Bonus Track)','Indie Rock',D:\Music\Indie-Rock\Normcore_-_08_-_Morning_Thoughts_Bonus_Track.mp3
'Back Row Kids (demo version)','Indie Rock',D:\Music\Indie-Rock\Normcore_-_09_-_Back_Row_Kids_demo_version.mp3
"""I'll Ride the Bomb""",'Indie Rock',D:\Music\Indie-Rock\notforme_-_02_-_Ill_Ride_the_Bomb.mp3
"""Chekhov's Gun""",'Indie Rock',D:\Music\Indie-Rock\notforme_-_03_-_Chekhovs_Gun.mp3
"""Blake's Tyger""",'Indie Rock',D:\Music\Indie-Rock\notforme_-_04_-_Blakes_Tyger.mp3
'Salvador Darling [Vocal Mix]','Indie Rock',D:\Music\Indie-Rock\Osiris_Saline_-_05_-_Salvador_Darling_Vocal_Mix.mp3
'The Metamorphosis [Vocal Mix]','Indie Rock',D:\Music\Indie-Rock\Osiris_Saline_-_06_-_The_Metamorphosis_Vocal_Mix.mp3
'Tend to It','Indie Rock',D:\Music\Indie-Rock\Osiris_Saline_-_08_-_Tend_to_It.mp3
'And Again','Indie Rock',D:\Music\Indie-Rock\Overlake_-_01_-_And_Again.mp3
'Our Sky','Indie Rock',D:\Music\Indie-Rock\Overlake_-_02_-_Our_Sky.mp3
'DIsappearing','Indie Rock',D:\Music\Indie-Rock\Overlake_-_03_-_DIsappearing.mp3
'Can Never Tell','Indie Rock',D:\Music\Indie-Rock\Overlake_-_05_-_Can_Never_Tell.mp3
'Fell Too Far','Indie Rock',D:\Music\Indie-Rock\Overlake_-_06_-_Fell_Too_Far.mp3
'First','Indie Rock',D:\Music\Indie-Rock\Overlake_-_09_-_First.mp3
"""Gardener's Bell""",'Indie Rock',D:\Music\Indie-Rock\Overlake_-_10_-_Gardeners_Bell.mp3
'Winter Is Why','Indie Rock',D:\Music\Indie-Rock\Overlake_-_11_-_Winter_Is_Why.mp3
"""You Don't Know Everything""",'Indie Rock',D:\Music\Indie-Rock\Overlake_-_12_-_You_Dont_Know_Everything.mp3
'Spoon','Indie Rock',D:\Music\Indie-Rock\Palomino_Witchcraft_-_01_-_Spoon.mp3
'Blue Eater','Indie Rock',D:\Music\Indie-Rock\Palomino_Witchcraft_-_02_-_Blue_Eater.mp3
'Primals','Indie Rock',D:\Music\Indie-Rock\Palomino_Witchcraft_-_03_-_Primals.mp3
'Twenty Three Tiny Wishes','Indie Rock',D:\Music\Indie-Rock\Palomino_Witchcraft_-_04_-_Twenty_Three_Tiny_Wishes.mp3
'Every Seven Years','Indie Rock',D:\Music\Indie-Rock\Palomino_Witchcraft_-_05_-_Every_Seven_Years.mp3
'Vallejo','Indie Rock',D:\Music\Indie-Rock\Palomino_Witchcraft_-_06_-_Vallejo.mp3
'Alphonse','Indie Rock',D:\Music\Indie-Rock\Palomino_Witchcraft_-_07_-_Alphonse.mp3
'Departures','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_01_-_Departures.mp3
'Lost Souls','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_01_-_Lost_Souls.mp3
'Never Adjusted','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_02_-_Never_Adjusted.mp3
'On Wire','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_03_-_On_Wire.mp3
'Black Water','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_04_-_Black_Water.mp3
'Universal Libraries','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_05_-_Universal_Libraries.mp3
'Stuttgart','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_06_-_Stuttgart.mp3
'Rooms','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_07_-_Rooms.mp3
'Slow Wait','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_08_-_Slow_Wait.mp3
'Out of Light','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_09_-_Out_of_Light.mp3
'You and Everyone','Indie Rock',D:\Music\Indie-Rock\Portrayal_-_10_-_You_and_Everyone.mp3
'Postcards mastered','Indie Rock',D:\Music\Indie-Rock\Postcards_mastered.mp3
'Swimming With Kawatora','Indie Rock',D:\Music\Indie-Rock\REW_-_02_-_Swimming_With_Kawatora.mp3
'The Zelkova Tree In The Autumn of 1817','Indie Rock',D:\Music\Indie-Rock\REW_-_03_-_The_Zelkova_Tree_In_The_Autumn_of_1817.mp3
'The Ambulance','Indie Rock',D:\Music\Indie-Rock\Richey_Hackett_-_09_-_The_Ambulance.mp3
'Cosmic Sleep','Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_Cosmic_Sleep.mp3
'Faster! Faster! Faster!','Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_Faster_Faster_Faster.mp3
"""L'etranger""",'Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_Letranger.mp3
'London Calling','Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_London_Calling.mp3
'Pink Night in Ohio','Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_Pink_Night_in_Ohio.mp3
'Portland Rain','Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_Portland_Rain.mp3
'Shmail Nail','Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_Shmail_Nail.mp3
'SLOW FUZZ','Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_SLOW_FUZZ.mp3
"""We'll Never Sleep""",'Indie Rock',D:\Music\Indie-Rock\Ryan_Andersen_-_Well_Never_Sleep.mp3
'Happy Go Lucky','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_01_-_Happy_Go_Lucky.mp3
'Road Trip','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_01_-_Road_Trip.mp3
'Country Road Drive','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_02_-_Country_Road_Drive.mp3
'Moving Forward','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_02_-_Moving_Forward.mp3
'A Wee Tipple','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_03_-_A_Wee_Tipple.mp3
'Escape','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_03_-_Escape.mp3
'Get Away','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_03_-_Get_Away.mp3
'Old Oak Tree','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_03_-_Old_Oak_Tree.mp3
'Empires','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_04_-_Empires.mp3
'Green Fields','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_04_-_Green_Fields.mp3
'Mountains All Around Us','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_04_-_Mountains_All_Around_Us.mp3
'Oceans Apart','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_04_-_Oceans_Apart.mp3
'Jump For Joy','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_06_-_Jump_For_Joy.mp3
'Sunset Moments','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_06_-_Sunset_Moments.mp3
'The Edge of Nowhere','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_06_-_The_Edge_of_Nowhere.mp3
'Indie Rock','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_07_-_Indie_Rock.mp3
'Sunday Funday','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_07_-_Sunday_Funday.mp3
'Sandbox Jingle','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_08_-_Sandbox_Jingle.mp3
'Skip In my Step','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_08_-_Skip_In_my_Step.mp3
'- Suspect Located','Indie Rock',D:\Music\Indie-Rock\Scott_Holmes_-_09_-_-_Suspect_Located.mp3
